Step Count,iA2,A2_Success,iHipFlexion_max,iHip_Extension_max,cHipFlexion_max,cHip_Extension_max,iSingle_Support,cSingle_Support,iSL,cSL,SLS,iAPGRF_max,cAPGRF_max,iVGRF_max,cVGRF_max
308,2.525122643,0,34.62116241,-6.715065002,28.47093201,-4.943820953,0.440002441,0.459999084,0.531659484,0.528218389,0.003246691,1.400903344,1.593388081,10.01511669,9.622789383
309,3.06032443,1,33.83893204,-6.199624062,27.3964901,-4.342298985,0.439998627,0.459999084,0.54961437,0.536451936,0.012119365,1.558345914,1.426585674,10.09395695,10.24169636
310,2.856313467,1,33.17764282,-5.759521961,26.33522797,-6.199066639,0.479999542,0.459999084,0.517975748,0.53993696,-0.020759002,1.482008457,1.430826545,9.716238022,9.686244011
311,2.70252943,1,33.83527756,-6.583198547,27.90196228,-4.162678719,0.439998627,0.479999542,0.535222352,0.539078951,-0.003589867,1.439968586,1.508597374,10.037117,10.97006512
312,2.690038919,1,34.10700607,-8.620108604,27.74541473,-4.441992283,0.459999084,0.479999542,0.523478448,0.52453351,-0.001006727,1.643836141,1.421955705,10.02919865,9.655016899
313,3.110807896,1,33.30580139,-6.202584267,26.7658577,-6.228673935,0.439998627,0.440002441,0.519644618,0.528732538,-0.00866856,1.517927647,1.585606217,9.998825073,9.865031242
314,3.102240086,1,34.37446976,-8.127656937,27.79038239,-4.891871929,0.440002441,0.459999084,0.552682281,0.540783167,0.010882021,1.71331203,1.469492674,9.715449333,9.769123077
315,2.996661663,1,32.11979294,-6.021131516,27.45833206,-5.852307796,0.439998627,0.480003357,0.516133845,0.518181443,-0.001979665,1.572265506,1.532166362,9.842250824,9.920763969
316,2.696859121,1,32.54995728,-6.427649498,29.48018646,-4.47027874,0.420001984,0.479999542,0.536988497,0.523034632,0.013163736,1.556634903,1.432551265,9.603517532,10.43968678
317,3.079149246,1,31.1403656,-6.581439018,25.77872849,-7.22302866,0.459999084,0.459999084,0.514705122,0.565178275,-0.046739447,1.508478165,1.725245237,10.08599472,10.00565624
318,2.487566233,0,31.66597366,-8.880903244,27.59322166,-3.694440842,0.460002899,0.459999084,0.564262509,0.526472449,0.034646418,1.438549876,1.589546323,10.01884842,9.810785294
319,2.539116859,0,33.59811783,-7.564364433,26.61982536,-6.989484787,0.459999084,0.459999084,0.54853797,0.551848769,-0.00300876,1.469823956,1.494943738,10.0100708,9.548514366
320,2.551051855,1,33.93325043,-7.150756359,26.83792686,-4.803504944,0.440002441,0.480003357,0.528448105,0.529628336,-0.00111545,1.5886271,1.395245433,10.08642101,9.738142014
321,2.555246353,1,35.54478455,-6.447415352,26.72109604,-6.724902153,0.459999084,0.5,0.521702886,0.546294212,-0.023025649,1.48048079,1.499494314,10.03818989,9.765079498
322,2.744568825,1,32.92216873,-8.766119957,29.25714684,-5.006247997,0.440002441,0.459999084,0.540400624,0.5213359,0.017956172,1.544552922,1.394227505,10.15210629,9.800673485
323,3.184396029,1,33.19583511,-4.624973297,28.79421234,-5.20330286,0.440002441,0.459999084,0.50321734,0.542424262,-0.037495564,1.424291372,1.592536449,10.2822237,9.705903053
324,3.369558573,1,34.14693069,-6.568158627,27.91809273,-5.198391914,0.459999084,0.440002441,0.52044338,0.532572746,-0.01151869,1.747300386,1.453176856,9.859631538,9.67973423
325,2.238957644,0,35.21921539,-7.04651165,28.02871895,-4.644566536,0.459999084,0.479995728,0.529268324,0.527030647,0.002118413,1.323068976,1.476561427,9.978916168,9.641552925
326,3.599098206,1,36.41833878,-4.669039726,27.45858574,-6.165276527,0.459999084,0.439994812,0.523689151,0.536088288,-0.011699755,1.728560805,1.530899167,9.811965942,9.813731194
327,3.120293617,1,33.01949692,-8.238889694,29.28962708,-5.948818207,0.439994812,0.440002441,0.544562757,0.573395133,-0.025790216,1.598741889,1.638557315,9.723543167,10.54726315
328,3.579683542,1,33.1375618,-7.865274429,29.69561768,-5.279183865,0.440002441,0.5,0.526769161,0.519215047,0.007222015,1.860380292,1.540237546,9.814624786,9.765598297
329,3.156488895,1,32.09692383,-5.816337109,28.58956146,-4.497479916,0.440002441,0.459999084,0.531232357,0.557614625,-0.024229546,1.573121428,1.470396399,9.727748871,9.609262466
330,2.315878153,0,34.28360367,-5.766715527,28.35028839,-5.026074409,0.440002441,0.459999084,0.523412704,0.503371119,0.019518797,1.35217309,1.371994734,9.504977226,10.19010067
331,2.715812683,1,31.82995605,-6.946231842,28.37796974,-6.638474941,0.459999084,0.459999084,0.518546343,0.540520668,-0.020748758,1.521806955,1.487095594,9.741418839,9.838400841
332,2.736005783,1,32.85588074,-5.418158054,27.96337128,-3.407047272,0.460006714,0.5,0.526682377,0.539927781,-0.012418224,1.536321402,1.458631992,9.997188568,10.34011841
333,2.816158772,1,31.58717346,-5.702955246,28.18677711,-5.622292519,0.480003357,0.459999084,0.518062234,0.585551202,-0.061152724,1.482792854,1.434514642,10.03654289,9.906579018
334,2.599330902,1,31.94913483,-6.577923775,27.24103165,-5.083893299,0.419998169,0.480003357,0.527573466,0.532782555,-0.004912585,1.462331057,1.578202367,10.34373379,9.972748756
335,2.954423666,1,32.93510437,-5.860150814,27.0944767,-6.071767807,0.440002441,0.440002441,0.553204834,0.50790906,0.042687005,1.497104526,1.478968978,9.943569183,9.807849884
336,2.527162075,0,32.64860153,-6.313498974,28.26552582,-4.780166626,0.459999084,0.460006714,0.530440331,0.536037445,-0.005248224,1.511677861,1.507255435,10.15916824,9.939653397
337,3.324632168,1,34.49639511,-5.562267303,29.56295013,-5.59142971,0.420005798,0.459999084,0.532344699,0.524683833,0.007247549,1.701493621,1.50953877,9.964126587,9.628810883
338,2.953820229,1,33.03237915,-6.293487072,30.18867874,-2.815226316,0.419998169,0.480003357,0.521922767,0.532071233,-0.00962858,1.5329808,1.514225245,9.669329643,9.670275688
339,3.054538012,1,34.67319489,-6.476589203,30.45296288,-5.108598232,0.439994812,0.459999084,0.500570893,0.52513814,-0.023951477,1.587174296,1.580233932,10.24790192,9.625170708
340,3.29268527,1,35.76063538,-3.777877569,29.43585777,-6.357527733,0.440002441,0.480003357,0.546380699,0.531500101,0.013805421,1.623268485,1.583765745,10.24259377,9.930382729
341,3.064256907,1,33.60567474,-6.368869781,26.9613533,-4.485115528,0.419998169,0.440002441,0.534466445,0.53737545,-0.002714024,1.697835565,1.47377634,9.960120201,9.724477768
342,2.481929064,0,33.25123596,-5.513402939,27.16284561,-4.883170605,0.439994812,0.440002441,0.509011745,0.538090467,-0.027770663,1.311982274,1.306828737,9.677687645,10.37023449
343,2.807148457,1,33.98241806,-7.897361755,27.90136337,-4.464688301,0.440002441,0.459999084,0.494352013,0.534554958,-0.03907345,1.526898742,1.594223022,10.22018909,9.988646507
344,3.277747154,1,34.26015472,-6.294603348,28.55208397,-4.902091503,0.439994812,0.419998169,0.548570752,0.527642787,0.019445923,1.545241356,1.533728361,10.11733246,9.804581642
345,3.064676523,1,33.50983047,-6.207355022,28.67052841,-4.562746525,0.440002441,0.459999084,0.532531381,0.512949705,0.018729823,1.77345264,1.531572461,9.686063766,10.07185936
346,3.880505323,1,35.34231567,-5.783477306,27.51730728,-4.541943073,0.459999084,0.459999084,0.540646136,0.532878458,0.007235677,1.928215861,1.395888329,9.845611572,10.90626907
347,2.447019815,0,34.68263245,-8.016851425,27.71595001,-5.76653862,0.440002441,0.5,0.517355084,0.475445539,0.042213456,1.730633616,1.426432371,9.695822716,9.684536934
348,3.150151491,1,33.62114716,-5.942756653,28.64718056,-6.06136179,0.440002441,0.479995728,0.537466884,0.53900367,-0.001427616,1.619413137,1.639799476,9.583372116,9.773132324
349,3.253680944,1,30.72257805,-7.409833908,28.83212471,-4.5688591,0.440002441,0.479995728,0.541166425,0.50951457,0.030125085,1.512837648,1.575775027,10.10102463,9.843984604
350,3.082882404,1,34.59532547,-6.651565075,27.843647,-5.618322849,0.459999084,0.480003357,0.535684764,0.557585716,-0.02003251,1.763899446,1.513807774,9.813100815,9.623888016
351,3.56875968,1,36.29862595,-7.480757713,27.21017838,-4.292898655,0.440002441,0.459999084,0.527246773,0.558593214,-0.028868379,1.664132476,1.317574501,9.995742798,10.31991959
352,3.703791142,1,35.79570389,-7.319083214,27.01374626,-3.89377737,0.480003357,0.480003357,0.501731813,0.578648806,-0.071194347,1.852440476,1.30585146,9.742072105,10.6231308
353,2.577139378,1,36.4482193,-8.11087513,27.08268166,-7.357136726,0.479995728,0.479995728,0.508533359,0.541385829,-0.031290475,1.763944983,1.678562641,9.95556736,10.04566574
354,2.999793291,1,35.32709122,-7.996326923,29.00806999,-4.536258698,0.419998169,0.460006714,0.56907016,0.570009708,-0.000824831,1.833075404,1.548290014,9.894003868,10.22745323
355,3.068414211,1,34.03083038,-7.625108242,27.69495392,-6.930921078,0.459999084,0.480003357,0.517835557,0.577804446,-0.054734118,1.626677036,1.58824122,9.710995674,9.857110023
356,3.235757113,1,34.06330109,-6.671749115,28.10064507,-4.627074242,0.459999084,0.479995728,0.545556009,0.536938727,0.007960576,1.627674222,1.479886055,10.25397873,10.25278282
357,2.383115053,0,34.7626152,-5.504193306,27.13512039,-5.754794121,0.480003357,0.480003357,0.529408038,0.51771152,0.011170184,1.508058548,1.436674595,10.32054901,9.673666
358,3.829537392,1,36.82731247,-6.587202072,28.32962227,-3.298804998,0.480003357,0.480003357,0.530332863,0.52303195,0.006931039,1.931926727,1.709251642,10.01265717,10.08765125
359,2.989640713,1,35.3212204,-5.813318253,29.04262733,-4.882460594,0.5,0.5,0.560339808,0.56098789,-0.000577959,1.58840704,1.596810102,9.981441498,10.01369381
360,2.671909809,1,35.08805847,-7.501858234,26.81742096,-5.619758129,0.480003357,0.479995728,0.535505831,0.538070083,-0.002388515,1.692309856,1.464936376,9.988127708,9.744221687
361,3.09613061,1,34.8325119,-5.784706116,28.74831772,-5.927095413,0.440002441,0.480003357,0.525771141,0.530929267,-0.004881352,1.585291743,1.551300883,9.753405571,9.46492672
362,2.478976011,0,26.63856125,-8.32804966,28.16380119,-5.85907793,0.440002441,0.460000038,0.528979242,0.525156558,0.003626368,1.50449419,1.653993368,9.901532173,9.549506187
363,2.295629978,0,27.51066971,-9.034114838,27.97186279,-6.916996479,0.480003357,0.440000057,0.542248607,0.566955507,-0.022274439,1.507628083,1.51156044,9.825852394,10.2889452
364,2.616085529,1,28.1702652,-7.664559364,28.28355217,-4.249633789,0.480003357,0.480000019,0.535442173,0.539438546,-0.003717969,1.364524841,1.492049932,10.03247547,10.12833786
365,2.580789328,1,27.40763664,-6.240732193,27.99454308,-6.145133018,0.459999084,0.479999542,0.546946287,0.558296442,-0.010269378,1.51863718,1.489898562,10.18400192,9.762378693
366,2.412874699,0,28.23086739,-8.366343498,27.84395409,-5.367681503,0.439994812,0.460000038,0.518842995,0.513114393,0.0055512,1.404147506,1.42942667,10.08354568,9.764195442
367,2.266464949,0,27.73959923,-7.181690216,28.12128067,-6.794637203,0.439999938,0.420000076,0.542500257,0.55174768,-0.008450939,1.307136536,1.44784677,10.3296566,9.852790833
368,2.065815687,0,27.82741356,-9.353984833,27.16685677,-6.695056915,0.460000038,0.5,0.548977733,0.558052123,-0.008197059,1.25793612,1.486827731,10.00581264,9.908384323
369,2.133622169,0,26.64583206,-10.25506306,28.47674179,-6.128592968,0.460000038,0.479999542,0.523656905,0.546419978,-0.021272372,1.438559771,1.403401852,9.740823746,9.921510696
370,2.410797358,0,27.7454834,-9.067851067,28.86730003,-4.140330315,0.440000057,0.480000496,0.530882478,0.552233398,-0.019712498,1.468943715,1.451065421,9.839476585,10.00558186
371,2.395811796,0,27.46870232,-7.63522625,28.13306236,-5.702562809,0.440000057,0.460000038,0.532906651,0.545656383,-0.011821036,1.45422864,1.438803673,10.08091259,10.5974369
372,2.633072615,1,28.24399376,-7.978884697,28.27239418,-5.173346043,0.420000076,0.460000038,0.53879571,0.489102751,0.048344229,1.713522911,1.509430647,10.29053974,9.820113182
373,2.429564953,0,24.43784714,-9.96863842,27.93994522,-10.51469803,0.460000038,0.480000496,0.530363142,0.554450333,-0.022203993,1.398959041,1.527520657,10.07007504,9.755045891
374,2.531434536,0,32.66400146,-9.223489761,27.78479576,-4.775505543,0.479999542,0.499999881,0.539060414,0.558218777,-0.01745988,1.582504749,1.425933003,10.04804707,9.799868584
375,2.471032143,0,33.71118546,-6.672672272,29.15824509,-6.659986496,0.43999958,0.519999981,0.562903643,0.558902621,0.003566589,1.598475814,1.602945089,9.975099564,9.657995224
376,2.619085073,1,35.8420372,-7.765981674,28.99959373,-6.651630402,0.43999958,0.559999943,0.536013126,0.548714876,-0.011709618,1.702395558,1.504872441,9.883443832,10.00065994
377,2.838948011,1,32.67352676,-7.504366398,30.6440773,-5.242977619,0.460000038,0.519999981,0.556283653,0.579547524,-0.020481804,1.757187724,1.482429743,9.54494381,9.91105938
378,3.062958002,1,33.74254227,-6.575098515,27.54711342,-5.21062994,0.460000038,0.5,0.552567244,0.547767222,0.00436233,1.765683055,1.331610799,9.633516312,10.33245945
379,3.53030324,1,34.44163513,-6.572957516,26.51677322,-5.551944256,0.479999542,0.520000458,0.534354985,0.586327553,-0.046375817,1.799363136,1.556387186,9.442008972,9.339764595
380,2.380973101,0,32.33686066,-7.804330349,28.30521393,-5.335048676,0.459999979,0.5,0.522280157,0.574987292,-0.048034903,1.467752814,1.553355694,9.390674591,9.822100639
381,2.484969616,0,30.99516296,-8.455204964,28.71814537,-5.87116003,0.460000038,0.5,0.542527795,0.555383801,-0.01170951,1.556695342,1.665199161,9.830733299,9.815879822
382,2.690203667,1,33.42290115,-7.929093361,28.33574104,-5.798115253,0.460000038,0.520000458,0.533999681,0.585561872,-0.0460557,1.546255708,1.616193414,9.704921722,10.06337357
383,3.040555477,1,34.40882111,-7.123472691,28.06299973,-5.839153767,0.480000019,0.479999542,0.555657148,0.585406065,-0.026071226,1.81513226,1.554232955,9.665110588,10.8480444
384,2.88715148,1,31.91134071,-6.489451408,25.86223412,-9.021484375,0.480000019,0.5,0.544738233,0.571174622,-0.02369037,1.573198438,1.735049486,9.623766899,10.04163361
385,2.488954544,0,32.43695068,-9.624920845,25.54293251,-7.489637375,0.480000019,0.479999542,0.54272902,0.561043501,-0.016592623,1.660701513,1.486874938,9.70781517,10.09456253
386,2.790760756,1,32.93509674,-7.696020603,27.16423607,-7.140123844,0.460000038,0.479999542,0.580658793,0.553849697,0.023630582,1.591612697,1.743742585,9.593365669,10.20843792
387,2.732783079,1,30.86944008,-9.152685165,27.00016975,-7.949683666,0.440000534,0.479999542,0.555126965,0.545305848,0.008924776,1.61972928,1.674072266,9.795255661,10.07020283
388,3.285161734,1,33.03242874,-6.950820446,28.57608414,-7.380821228,0.459999084,0.5,0.594196856,0.542843997,0.0451636,1.591824293,1.70769465,9.678377151,9.861948967
389,2.813465595,1,32.87069702,-9.125587463,27.22146225,-7.00764513,0.5,0.5,0.569316506,0.577675223,-0.007287513,1.78288734,1.709213376,9.624463081,10.12970448
390,3.104469538,1,32.24104691,-7.655522823,26.21739388,-7.159349918,0.5,0.5,0.577112734,0.545488954,0.028170081,1.752748609,1.525407195,9.530612946,9.934645653
391,2.205505848,0,34.24846649,-9.369418144,25.815588,-8.767735481,0.5,0.520000458,0.578118205,0.571815372,0.005481041,1.485178232,1.777784348,9.703018188,9.877493858
392,2.619296074,1,31.42706299,-8.720524788,26.31721878,-8.122960091,0.479999542,0.479999542,0.566058218,0.558806956,0.006446339,1.52278173,1.675134182,9.73633194,9.809610367
393,3.310179949,1,34.62572098,-7.188866615,26.8411541,-7.839950085,0.479999542,0.5,0.581990719,0.570996404,0.009535506,1.928712249,1.641603112,10.17485046,9.942013741
394,3.03031683,1,36.02235413,-7.164125919,26.46141624,-6.887028694,0.440000534,0.5,0.563357413,0.530046999,0.030464861,1.593037963,1.631295085,9.954690933,9.719207764
395,2.684073687,1,31.01527786,-8.444961548,26.9659996,-6.911743164,0.479999542,0.520000458,0.557853758,0.578169346,-0.017883076,1.480231643,1.687766671,9.816008568,10.07697392
396,2.7641747,1,33.83958435,-7.418494701,25.4359684,-7.493940353,0.479999542,0.460000992,0.550001621,0.563394427,-0.012028789,1.570506811,1.603550553,9.606595039,9.998872757
397,3.288704872,1,29.14969444,-6.487109184,26.95377159,-6.416487694,0.459999084,0.520000458,0.545496166,0.538334012,0.006608188,1.536655188,1.606501579,10.12900257,9.982034683
398,2.597574234,1,32.57607651,-8.856993675,27.54766655,-6.670418739,0.479999542,0.5,0.576055288,0.541643977,0.030787629,1.627147675,1.532584429,10.02032089,9.696162224
399,2.981058836,1,34.59084702,-5.527953625,26.44997597,-8.458883286,0.5,0.560001373,0.577666819,0.585233271,-0.006506537,1.674882531,1.705474496,9.95029068,9.856545448
400,3.125113726,1,35.20744705,-8.339892387,26.57761955,-5.95775032,0.459999084,0.520000458,0.530458152,0.549718678,-0.017830901,1.611795187,1.557024717,9.650292397,10.50699043
401,2.882162809,1,34.39440918,-6.549783707,28.12809372,-6.180101871,0.460000992,0.520000458,0.573699713,0.56157279,0.010681949,1.49620235,1.593713641,10.02068615,10.38095093
402,2.645790815,1,34.2769165,-8.765124321,27.42624664,-9.079798698,0.48000145,0.520000458,0.556738377,0.549069285,0.006935285,1.437957168,1.834992886,9.797642708,10.01524544
403,2.571336746,1,33.08810425,-8.654952049,28.69320488,-5.149022579,0.479999542,0.520000458,0.549400449,0.561962306,-0.011303112,1.628676057,1.625550866,9.875282288,9.680884361
404,2.690460443,1,32.41183853,-8.628227234,27.18473244,-7.629101753,0.439998627,0.520000458,0.609973848,0.571401596,0.032650291,1.45272994,1.798720121,9.922818184,10.00732517
405,2.587550163,1,30.19205284,-6.536806107,27.56238556,-7.284173012,0.479999542,0.5,0.560094655,0.564898551,-0.004270155,1.459915042,1.757226706,9.940834999,10.05736542
406,2.941917419,1,34.08918381,-8.166469574,28.13027382,-7.861602306,0.439998627,0.479999542,0.547561228,0.575908244,-0.025231674,1.731417537,1.675824404,10.04113102,10.14176178
407,2.283391953,0,32.21173096,-9.231253624,28.77561378,-6.814538956,0.459999084,0.520000458,0.585929811,0.540674388,0.040169762,1.301285625,1.782126307,9.781890869,9.863211632
408,2.505749226,0,33.43147659,-7.369864464,28.29699516,-7.967601776,0.479999542,0.539997101,0.559590399,0.527771354,0.029262612,1.439207077,1.669145346,10.51917267,9.736320496
409,2.78980279,1,36.17359924,-7.755739689,29.07744026,-8.452971458,0.479999542,0.479999542,0.573929191,0.60311836,-0.024798632,1.609207273,1.817633986,9.638495445,9.909338951
410,2.28396678,0,37.13578033,-9.038093567,29.64553833,-6.417145252,0.439998627,0.520000458,0.57202965,0.553247035,0.016691553,1.446078897,1.568865895,9.574580193,9.68016243
411,2.351861715,0,33.32646179,-8.053672791,28.45540047,-6.841786861,0.459999084,0.5,0.5881055,0.544773221,0.038249707,1.609429598,1.685832381,10.22092438,9.921267509
412,2.932327032,1,32.30229187,-8.317182541,27.35284233,-5.890490532,0.459999084,0.459999084,0.560370624,0.565658212,-0.004695784,1.65692234,1.576450109,9.889974594,9.879689217
413,2.774706841,1,34.04718781,-7.445009708,27.29189682,-6.166926384,0.460002899,0.5,0.585840404,0.512446284,0.066826012,1.582650661,1.555471897,9.895560265,9.950277328
414,3.103926182,1,33.67999649,-6.954277039,28.73200035,-7.149834633,0.460002899,0.5,0.521213591,0.543200254,-0.020656123,1.688220859,1.811333776,9.850195885,9.854919434
415,2.580469131,1,33.01091766,-9.997932434,27.62426758,-6.31592083,0.459999084,0.519996643,0.580239534,0.55717361,0.020279284,1.646651149,1.662822962,9.663469315,10.0445528
416,2.854863882,1,34.38497925,-6.965939522,26.68882751,-7.482073784,0.480003357,0.5,0.581922591,0.565769732,0.014074207,1.622759104,1.619742393,9.903500557,9.724764824
417,2.892839432,1,32.50296021,-8.176058769,26.18418312,-7.719847202,0.5,0.479999542,0.574817121,0.568384469,0.005626875,1.714842319,1.831791878,9.571419716,10.25745296
418,2.840323687,1,30.75418091,-8.511593819,27.6870594,-5.784693241,0.459999084,0.519996643,0.577268064,0.561267257,0.014053852,1.587585688,1.755002379,10.12688828,9.781621933
419,2.600776196,1,32.27802277,-8.509032249,25.68831253,-6.968061924,0.5,0.459999084,0.587045193,0.527336001,0.053580581,1.525985718,1.529059768,9.837359428,9.649559021
420,2.201946259,0,31.64266205,-8.51993084,28.69381714,-7.717300892,0.480003357,0.520000458,0.577396393,0.564136326,0.01161602,1.549811363,1.756875396,10.00257206,9.986024857
421,2.828741789,1,33.62104034,-9.881429672,26.97638321,-6.297324181,0.479999542,0.519996643,0.560829759,0.578601182,-0.015596753,1.877066255,1.591997981,9.781149864,9.982025146
422,2.72467494,1,33.67079163,-7.156928062,28.72634125,-6.031070709,0.440002441,0.540000916,0.577667296,0.546595514,0.027637472,1.589879632,1.528392553,9.788750648,9.470218658
423,2.790412188,1,33.17921829,-9.036554337,27.94170952,-4.66576004,0.479999542,0.520004272,0.568661928,0.588605464,-0.017233299,1.678901076,1.426852822,10.03063488,9.783002853
424,2.441262245,0,35.44689941,-6.547521591,30.80611992,-6.81562376,0.459999084,0.540000916,0.550091922,0.543423772,0.006097901,1.582683682,1.474498987,10.14667892,9.523350716
425,2.817381382,1,31.11340141,-8.120663643,27.80288124,-8.253964424,0.479999542,0.5,0.540987611,0.555219412,-0.012982767,1.654744148,1.760424972,9.90528965,9.461129189
426,2.839175701,1,35.81785583,-10.0155983,28.24538994,-5.978161812,0.5,0.5,0.553497016,0.557166398,-0.003303775,1.829000831,1.517793655,9.686918259,9.469562531
427,2.8186059,1,32.84375381,-9.263865471,27.3065033,-7.987259865,0.5,0.519996643,0.581967473,0.586484373,-0.003865713,1.785387278,1.760454059,10.05803108,9.737212181
428,3.2329247,1,32.97015762,-9.721482277,26.69775009,-7.114652157,0.5,0.519996643,0.546293259,0.557699859,-0.01033213,1.752275705,1.531130075,9.93768692,9.587309837
429,2.843648672,1,34.65784073,-11.12515831,28.21459579,-7.046891212,0.5,0.5,0.575957358,0.600219786,-0.020628209,1.855355859,1.768595695,9.658934593,9.707684517
430,2.649004459,1,31.5469265,-9.183060646,27.96819878,-5.391516685,0.5,0.520004272,0.559748352,0.583014309,-0.020359396,1.501388192,1.770136952,9.654714584,9.626667023
431,3.11528635,1,32.680233,-9.34881115,29.27669716,-4.572891712,0.479995728,0.5,0.60313046,0.59471941,0.00702179,1.810860753,1.48778522,9.734921455,10.44195366
432,2.883135557,1,28.33755112,-7.294803619,27.83842659,-6.586277008,0.480003357,0.459999084,0.587543368,0.582770586,0.004078207,1.354113698,1.583878398,9.923869133,9.782467842
433,2.109308243,0,26.62809181,-11.52681732,26.91068649,-7.894027233,0.540000916,0.480003357,0.523846328,0.614139378,-0.079344626,1.494722724,1.5447613,9.884774208,10.63635635
434,2.981853247,1,32.78250122,-8.520910263,28.02010727,-8.115629196,0.480003357,0.519996643,0.545235157,0.569239616,-0.021538809,1.599711418,1.651433945,10.24461555,9.534407616
435,2.013061523,0,31.00709152,-11.30525303,28.04415512,-10.82425976,0.540000916,0.540000916,0.58085227,0.619427979,-0.032138918,1.54933238,1.823055387,10.06656551,9.601159096
436,3.024029493,1,32.71257019,-7.967086315,29.05360413,-9.411815643,0.5,0.480003357,0.558665812,0.572792888,-0.012485719,1.640990019,1.540553212,9.775726318,9.520189285
437,3.156287432,1,32.31682205,-8.244179726,27.24321556,-8.261013985,0.520004272,0.519996643,0.637943447,0.624429226,0.010705413,1.694142938,1.726898432,9.970583916,10.12581158
438,2.608707428,1,29.40018082,-10.2542038,26.84576035,-8.283751488,0.460006714,0.519996643,0.563929081,0.511600673,0.048653612,1.419175267,1.6147542,9.988532066,9.527220726
439,2.555268526,1,30.39335251,-8.463910103,28.55321503,-5.733411789,0.480003357,0.559997559,0.575647593,0.578468919,-0.002444576,1.682430863,1.575442672,9.846689224,9.880633354
440,2.899660349,1,32.33042908,-9.44570446,28.3254261,-3.418074608,0.479995728,0.519996643,0.577085435,0.552519619,0.021747261,1.677491665,1.553441525,9.754786491,9.433674812
441,2.621317148,1,34.20914841,-8.521920204,26.88630104,-7.390639782,0.5,0.540000916,0.5512532,0.599139333,-0.041625907,1.714306951,1.743665934,9.667488098,9.661121368
442,2.808357716,1,31.05690765,-7.122268677,28.09405899,-8.52299881,0.480003357,0.519996643,0.563034415,0.570187211,-0.006311913,1.726152062,1.714214921,10.07424164,9.873806953
443,2.740014553,1,31.68671608,-9.269546509,27.46494484,-6.782372952,0.480003357,0.519996643,0.594639361,0.571392715,0.019936541,1.667241573,1.612805843,9.705799103,9.779011726
444,2.665240526,1,32.65446854,-9.188227654,27.75683975,-6.664062977,0.480003357,0.519996643,0.57838583,0.56734699,0.009634742,1.595397711,1.552577376,9.928087234,9.67966938
445,2.84797287,1,33.09980392,-8.053614616,26.45754623,-8.188589096,0.519996643,0.5,0.573855162,0.602592826,-0.024427484,1.693340421,1.676209211,9.685166359,9.78014946
446,2.658353567,1,31.24417496,-7.728417397,26.83078194,-8.838441849,0.480003357,0.519996643,0.539270103,0.57178092,-0.029261318,1.518707156,1.77041769,9.714113235,9.767593384
447,2.856312752,1,31.44202805,-9.188556671,26.6835537,-6.952425003,0.5,0.220001221,0.57546562,0.593254149,-0.015220525,1.572131991,1.600782633,10.05217266,9.82039547
448,0.226652488,0,33.00339127,15.16037178,27.94704247,-7.650580406,0.479995728,0.300003052,0.589471221,0.592572987,-0.002624069,0,1.588185906,1.360726953,9.979901314
449,1.839887261,0,33.75834656,-11.97077084,27.47301102,-7.376540184,0.479995728,0.519996643,0.571434379,0.589805424,-0.015820199,1.566966414,1.558245659,9.810491562,9.717746735
450,2.540130138,0,32.87860107,-8.886711121,27.85839844,-8.081022263,0.5,0.559997559,0.55142206,0.595611513,-0.038524986,1.527101874,1.49892962,9.932713509,9.582478523
451,1.876009464,0,33.88276672,-10.81505966,27.51289368,-5.744892597,0.459999084,0.540000916,0.548781395,0.564900875,-0.014474039,1.700527668,1.570446134,9.458501816,9.808958054
452,2.572587967,1,34.38653183,-7.740242958,26.92102814,-7.739254951,0.480003357,0.520004272,0.543733776,0.558308423,-0.013225126,1.589855671,1.579217315,9.618415833,9.707397461
453,2.720816851,1,29.16035271,-9.787414551,28.56839752,-7.056391239,0.459999084,0.540000916,0.553146064,0.567333519,-0.012661949,1.583884358,1.625092745,9.619041443,9.621182442
454,2.544867277,0,34.61745071,-10.60937691,24.62794876,-7.690351486,0.459999084,0.540000916,0.558417976,0.57046473,-0.010671396,1.691333175,1.818881154,10.48879433,9.398715973
455,2.228992462,0,35.17273712,-8.922986984,28.03230095,-8.806229591,0.480003357,0.559997559,0.54726249,0.563371778,-0.014504584,1.713540196,1.694754243,9.440546989,9.840730667
456,2.694202185,1,33.77111816,-10.49118137,26.75665855,-8.277817726,0.5,0.580001831,0.095019989,0.613973856,-0.731958212,1.934958696,1.660883546,9.717791557,10.06522846
457,2.831881523,1,33.89258194,-9.998439789,27.79236221,-7.119575977,0.5,0.560005188,0.563652575,0.555655658,0.007144517,1.774242401,1.601675034,9.89200592,10.16703033
458,2.897480488,1,33.22002029,-8.614232063,28.49935341,-5.574211597,0.5,0.540000916,0.557973444,0.608480573,-0.043299717,1.670820117,1.465377212,9.568240166,9.658989906
459,2.703628778,1,32.03333664,-10.79720211,28.22550392,-7.576915741,0.519996643,0.579994202,0.562352002,0.637871146,-0.06292092,1.569075227,1.83172214,9.509290695,9.564291954
460,2.494788885,0,31.76611137,-10.00372982,25.70078659,-6.529310226,0.519996643,0.560005188,0.533190548,0.609162569,-0.066504849,1.72220397,1.49973774,9.529214859,9.670307159
461,2.613382101,1,34.82434464,-9.200937271,25.28069305,-9.272954941,0.540000916,0.559997559,0.582930148,0.631607592,-0.040078988,1.853002071,1.713269711,9.489465714,9.991106033
