Step Count,iA2,A2_Success,iHipFlexion_max,iHip_Extension_max,cHipFlexion_max,cHip_Extension_max,iSingle_Support,cSingle_Support,iSL,cSL,SLS,iAPGRF_max,cAPGRF_max,iVGRF_max,cVGRF_max
263,2.50479269,0,33.99278259,-6.627164364,27.62891579,-3.514879704,0.459999084,0.480003357,0.517947674,0.54186064,0.011956483,1.663133144,1.348359823,9.202813148,10.42774677
264,3.14091444,1,33.30203629,-6.607359886,28.93734741,-4.622202396,0.439994812,0.480003357,0.527069509,0.547754407,0.010342449,1.575376391,1.424813986,9.558642387,10.08957672
265,3.070485592,1,35.73482513,-7.36445713,29.13838959,-4.97847414,0.439994812,0.480003357,0.53276068,0.559157073,0.013198197,1.513213396,1.740935206,9.692840576,9.956155777
266,3.140410185,1,34.11624908,-6.096451283,28.98703003,-2.955520391,0.479995728,0.5,0.56615001,0.550083578,-0.008033216,1.630757332,1.568060279,9.886498451,10.48466682
267,3.31133914,1,33.506073,-7.362648487,27.06466675,-4.70072937,0.5,0.459999084,0.554869115,0.539050221,-0.007909447,1.666794658,1.432617426,10.22221375,9.540147781
268,3.550914049,1,35.39522171,-5.112570763,27.23965073,-7.46518755,0.5,0.480003357,0.543944478,0.531174719,-0.006384879,1.746387482,1.53597641,9.679831505,10.01755619
269,3.621488333,1,32.54990768,-4.993904114,27.89455795,-4.18201685,0.479995728,0.459999084,0.569322288,0.55444783,-0.007437229,1.75437665,1.408862233,9.718248367,9.817406654
270,3.415103674,1,33.32989502,-6.028235435,28.21350861,-5.02812624,0.5,0.479995728,0.543253005,0.556801915,0.006774455,1.629176974,1.42172277,9.879560471,9.862695694
271,3.628490448,1,34.2433815,-7.551263332,28.00242615,-5.123942852,0.5,0.479995728,0.547589779,0.550365984,0.001388103,1.72676754,1.194950819,9.852453232,9.676939011
272,3.123464823,1,34.96037292,-6.868446827,28.04541588,-3.523791075,0.459999084,0.479995728,0.531467199,0.54269594,0.00561437,1.690068007,1.338863492,9.551858902,9.787693977
273,3.284770727,1,35.15106201,-5.081490517,28.4838829,-3.600946665,0.5,0.420005798,0.52064383,0.560297549,0.019826859,1.673212409,1.380739808,9.806605339,9.908360481
274,3.478635788,1,34.49253464,-3.965257406,28.13208199,-6.296555996,0.459999084,0.440002441,0.529485822,0.591574073,0.031044126,1.666132927,1.296287894,9.913332939,10.09546852
275,2.615318298,1,34.89809036,-7.099575043,27.44870949,-9.346886635,0.5,0.440002441,0.518794656,0.566610038,0.023907691,1.573059797,1.330852032,9.681647301,9.541501999
276,2.282920599,0,27.94103813,-11.37259769,28.11847496,-7.114144325,0.5,0.480000019,0.532723188,0.546797514,0.007037163,1.524663687,1.450340986,9.841386795,9.454258919
277,2.625607491,1,31.15181732,-7.658489704,27.3592968,-6.126860142,0.5,0.439999819,0.560587466,0.554386675,-0.003100395,1.590476394,1.217145085,9.651224136,9.641417503
278,2.797017574,1,30.94673729,-7.931907177,28.38292694,-4.733769894,0.480000019,0.460000038,0.568410873,0.544281721,-0.012064576,1.556833982,1.515855312,9.599153519,9.430058479
279,2.295232296,0,28.99474144,-10.47352409,27.1665535,-9.273426056,0.539999962,0.460000038,0.526349008,0.593266189,0.033458591,1.387861729,1.396414399,9.851848602,9.203728676
280,2.356194258,0,28.45854378,-9.966671944,29.6493969,-8.013983727,0.460000038,0.460000038,0.582349002,0.566403508,-0.007972747,1.598073363,1.559582829,9.736222267,9.663713455
281,2.388880491,0,32.0968895,-8.624111176,28.48100662,-7.742785454,0.5,0.460000038,0.577860177,0.559839666,-0.009010255,1.304326892,1.351944327,9.378697395,9.602478981
282,2.514448643,0,31.56701088,-6.587063313,28.09243965,-7.588695526,0.479999542,0.460000038,0.570954323,0.558760822,-0.00609675,1.389304161,1.3948915,9.611237526,9.707022667
283,2.726163149,1,31.61685371,-6.572343349,28.84567451,-5.696455002,0.5,0.5,0.558399796,0.592446327,0.017023265,1.616024971,1.512833714,9.436015129,9.917391777
284,2.51463151,0,28.54847336,-10.51634121,27.13186836,-9.735363007,0.460000038,0.460000038,0.553879738,0.540833414,-0.006523162,1.514319062,1.474185348,9.859471321,9.717330933
285,2.710288286,1,28.57420349,-8.133154869,28.10624504,-8.602304459,0.479999542,0.5,0.580162346,0.558249652,-0.010956347,1.563451648,1.43153584,9.592518806,9.660385132
286,3.137117386,1,35.03128433,-5.899926662,27.60266495,-6.485059261,0.4799999,0.4799999,0.564623237,0.578051925,0.006714344,1.53957808,1.344968677,9.698591232,9.816765785
287,3.680342197,1,33.02762604,-4.19509697,28.4637661,-7.797511578,0.460000038,0.460000038,0.568117917,0.574752033,0.003317058,1.728245735,1.413873076,9.750807762,9.833494186
288,3.59548521,1,33.79866791,-5.33501339,28.11727333,-3.638300419,0.480000019,0.460000277,0.553079784,0.573420703,0.01017046,1.606937408,1.481502414,9.293105125,9.885151863
289,2.865890503,1,32.9383812,-7.139878273,29.11617088,-8.42636776,0.43999958,0.440000057,0.563201427,0.578258991,0.007528782,1.534729838,1.684343219,9.87259388,9.925441742
290,3.021225214,1,34.20582962,-6.71559,28.92676926,-3.129989386,0.460000038,0.440000057,0.551701128,0.534451365,-0.008624882,1.600987673,1.472642899,9.755955696,9.864314079
291,2.840184689,1,34.73567963,-4.673160076,28.76758957,-4.404125214,0.480000496,0.460000038,0.567657351,0.571546078,0.001944363,1.525124311,1.538589239,9.69175148,10.37134361
292,2.95771718,1,32.41619873,-6.889633179,27.45680618,-4.168297768,0.460000038,0.460000038,0.545686483,0.53054589,-0.007570297,1.658298016,1.626740932,9.643899918,9.749771118
293,2.888687134,1,32.52105713,-8.58724308,27.57381821,-4.58665514,0.519999504,0.480000496,0.553746343,0.547818482,-0.00296393,1.603306293,1.414879084,9.91153717,9.773370743
294,3.474157095,1,33.20821381,-6.811398983,28.21066475,-9.116586685,0.480000496,0.519999504,0.559457719,0.54499352,-0.0072321,1.764566064,1.751806021,9.471761703,9.892857552
295,3.276172638,1,31.67938423,-8.125061035,28.81401443,-5.858257771,0.43999958,0.480000496,0.534393013,0.523896098,-0.005248457,1.588449121,1.479533672,9.350436211,9.449985504
296,3.103659153,1,34.36426926,-5.120840549,28.64154625,-8.535769463,0.479999542,0.519999504,0.610747457,0.519360125,-0.045693666,1.643750548,1.747216821,9.420589447,10.58616447
297,2.955535889,1,31.85433197,-8.979063988,31.55824661,-3.678961515,0.460000992,0.460000038,0.548820198,0.542036772,-0.003391713,1.787019968,1.279275417,9.677688599,9.424649239
298,3.418497086,1,33.35771561,-3.417710543,28.85517693,-2.195158958,0.460000992,0.5,0.570027292,0.545598865,-0.012214214,1.659525752,1.520690203,9.940068245,10.45735741
299,3.03607583,1,31.95870209,-6.452381611,29.51884079,-5.825024128,0.440000534,0.460000992,0.523799002,0.548760056,0.012480527,1.754685879,1.371686697,9.800525665,9.743965149
300,3.452279329,1,33.86088181,-5.3015728,29.15600777,-5.137346745,0.439998627,0.459999084,0.535458386,0.551736772,0.008139193,1.686784387,1.315282941,9.627590179,10.33563709
301,3.204335451,1,32.72392654,-7.248398304,28.67875862,-4.768996716,0.479999542,0.460000992,0.534307063,0.594846487,0.030269712,1.613406777,1.514364719,9.434173584,9.727137566
302,3.274458408,1,33.71780014,-7.377186775,28.34122658,-5.377435207,0.479999542,0.479999542,0.527886629,0.542518318,0.007315844,1.758994222,1.52520752,9.8598032,9.980323792
303,3.590469599,1,32.42644501,-8.073228836,27.39063454,-7.624938011,0.5,0.459999084,0.551671565,0.591182351,0.019755393,1.505460739,1.584135175,9.701873779,9.456664085
304,3.070832491,1,33.08436584,-9.177436829,28.7025795,-9.057761192,0.5,0.48000145,0.55764693,0.533917904,-0.011864513,1.68543601,1.690289497,9.499349594,9.877477646
305,3.027288198,1,32.84148788,-6.954777718,30.10932541,-3.598453522,0.51999855,0.48000145,0.57001996,0.564538896,-0.002740532,1.594439149,1.519668937,9.459604263,9.665845871
306,3.43772912,1,33.15984726,-7.367341995,28.46969986,-4.110366344,0.5,0.48000145,0.589049399,0.580201328,-0.004424036,1.754484177,1.438592792,9.955204964,9.543023109
307,3.63956809,1,32.91559982,-7.69478941,29.37584877,-5.919989586,0.479999542,0.48000145,0.550194323,0.531511426,-0.009341449,1.753096938,1.507589102,9.934283257,9.629138947
308,3.21365118,1,32.62477875,-9.742578506,27.06861115,-6.297960758,0.5,0.479999542,0.549036801,0.54188931,-0.003573745,1.759554863,1.455045581,9.535496712,9.595376968
309,2.828214169,1,33.0688324,-9.247570992,28.09947395,-6.956961632,0.499998093,0.439998627,0.569124997,0.574228585,0.002551794,1.765831232,1.350344658,9.540275574,9.514409065
310,3.381878614,1,30.73113823,-7.473856926,27.55887985,-7.62082386,0.5,0.479999542,0.552189291,0.595280647,0.021545678,1.755096793,1.532918692,9.800311089,9.411783218
311,3.179846048,1,34.45927811,-8.681729317,28.79888153,-5.789462566,0.479999542,0.459999084,0.556875288,0.575357378,0.009241045,1.671449065,1.485663772,9.582607269,9.452527046
312,3.194571972,1,34.40713501,-8.078353882,28.0031929,-6.411426544,0.5,0.479999542,0.578372717,0.604502201,0.013064742,1.657826543,1.494351268,9.658111572,10.00904465
313,3.549454689,1,31.54631424,-6.710128307,27.34580612,-5.550990105,0.5,0.460002899,0.571862578,0.600989521,0.014563471,1.628263474,1.493186831,9.572909355,9.491763115
314,3.321551561,1,32.25043869,-5.841631413,27.24865341,-7.174994946,0.5,0.479999542,0.561052322,0.587828934,0.013388306,1.714663506,1.397772789,9.784884453,9.724471092
315,3.181779385,1,32.34972382,-6.101727486,28.0398922,-4.482018471,0.420001984,0.479999542,0.566500247,0.573355556,0.003427655,1.700925827,1.424078822,9.504985809,9.700414658
316,3.084662199,1,31.64732361,-8.131229401,27.69547081,-9.111467361,0.520000458,0.459999084,0.540179491,0.559439301,0.009629905,1.599756598,1.602492213,9.46162796,9.605380058
317,2.91004777,1,33.40197754,-9.465415001,29.21552277,-3.854236603,0.520000458,0.479999542,0.535766602,0.561040878,0.012637138,1.675824523,1.450376391,9.373854637,9.412935257
318,3.308617115,1,31.38750267,-8.554715157,26.86897659,-7.174041271,0.5,0.440002441,0.573951125,0.585024595,0.005536735,1.708420038,1.5251894,9.902264595,9.404983521
319,3.118766069,1,32.63049316,-11.05863094,27.30955315,-7.551326752,0.480003357,0.440002441,0.557281494,0.583019078,0.012868792,1.736067533,1.448578835,9.446009636,9.410288811
320,2.968137503,1,34.45079422,-8.73972702,29.8468914,-4.893507957,0.440002441,0.5,0.570184112,0.532505631,-0.01883924,1.641322255,1.516727567,9.783424377,9.683901787
321,3.259187937,1,32.74794388,-8.202695847,28.96126175,-5.243848324,0.479999542,0.460002899,0.561905622,0.58554852,0.011821449,1.654404402,1.365700841,9.742004395,9.583510399
322,2.549245119,0,31.88240051,-9.731534004,27.29496193,-8.085781097,0.5,0.479999542,0.561249733,0.569391012,0.00407064,1.589056492,1.560219646,9.77920723,9.680321693
323,2.515745878,0,32.16313171,-8.950659752,28.13246536,-4.814819336,0.479999542,0.479999542,0.534409463,0.582808435,0.024199486,1.691280007,1.5163728,9.412064552,9.769499779
324,3.299196005,1,33.67681885,-5.629806042,27.29278374,-6.149970531,0.480003357,0.5,0.562708974,0.556344271,-0.003182352,1.759206533,1.642691731,9.951314926,9.707761765
325,3.033471823,1,32.70826721,-8.311652184,26.8764286,-6.071055412,0.5,0.479999542,0.561971962,0.554428756,-0.003771603,1.732591391,1.541758776,9.691850662,9.624459267
326,3.403964758,1,31.80063057,-9.635599136,28.4743824,-5.821313381,0.479999542,0.460002899,0.56390053,0.574762762,0.005431116,1.956771612,1.590534449,9.629379272,9.486891747
327,2.886589527,1,31.28258705,-8.931030273,29.35838318,-6.904906273,0.460002899,0.480003357,0.564261734,0.595242023,0.015490144,1.535249114,1.483154297,10.04905987,9.318207741
328,3.272740602,1,32.02349472,-8.12865448,28.16257477,-5.253568172,0.460002899,0.480003357,0.568750262,0.565265715,-0.001742274,1.641821623,1.493822694,9.553793907,9.560884476
329,3.204816818,1,33.15698624,-6.254132271,28.32849312,-5.002074718,0.459999084,0.460002899,0.540431142,0.577988207,0.018778533,1.539847732,1.514439106,9.772782326,9.6141119
330,2.543055534,0,32.56679153,-8.957155228,27.38640785,-6.745121002,0.5,0.439998627,0.551504552,0.610937297,0.029716372,1.601263404,1.448506474,9.715486526,9.545010567
331,2.72391057,1,31.84683037,-8.661957741,28.17007065,-5.610425472,0.459999084,0.439998627,0.547810018,0.56573689,0.008963436,1.556539178,1.382735848,9.927762032,9.485846519
332,2.864691257,1,33.64025116,-6.303195953,27.68410683,-5.050195217,0.479999542,0.479999542,0.552263319,0.563518822,0.005627751,1.576219678,1.412956715,9.686069489,10.21286869
333,3.371308804,1,30.96633911,-8.60233593,28.6274395,-7.608145237,0.520000458,0.479999542,0.538475156,0.526126742,-0.006174207,1.818186998,1.601044893,9.655323029,9.423415184
334,3.205204964,1,31.23474503,-8.954376221,27.08462906,-6.030114651,0.5,0.479995728,0.533285916,0.544858277,0.00578618,1.67662096,1.475544453,9.770482063,9.403250694
335,2.91959095,1,30.90512466,-9.562355042,28.9689064,-7.753407001,0.480003357,0.460006714,0.589768291,0.559765637,-0.015001327,1.817017436,1.393912315,9.794337273,9.207569122
336,2.609198332,1,33.71032333,-8.173872948,27.34590149,-4.165986061,0.480003357,0.479995728,0.54517132,0.532897711,-0.006136805,1.67368722,1.30520165,9.629905701,9.640982628
337,2.329300165,0,31.96941757,-9.459499359,26.42082787,-8.441010475,0.5,0.459999084,0.545897245,0.588142633,0.021122694,1.653076172,1.466239452,9.706256866,9.32742691
338,2.663516521,1,31.55545425,-8.931970596,28.46588707,-4.614197731,0.459999084,0.459999084,0.539023042,0.580627739,0.020802349,1.608186364,1.519170523,9.410568237,9.499560356
339,2.945330381,1,32.14111328,-8.526914597,27.90186691,-4.015289783,0.5,0.479995728,0.573539495,0.589225233,0.007842869,1.716292262,1.594052672,9.922181129,9.537836075
340,2.632518291,1,31.4474411,-8.158045769,27.58688164,-5.689308643,0.519996643,0.459999084,0.549687922,0.567059696,0.008685887,1.695371747,1.608358741,10.07536411,9.751810074
341,3.06216526,1,31.19965172,-8.323176384,26.50398636,-5.772391796,0.5,0.480003357,0.573622942,0.571062565,-0.001280189,1.632585645,1.650473475,9.902706146,9.565847397
342,2.740246773,1,32.68294525,-7.804997921,25.40789604,-8.330266953,0.540000916,0.5,0.582795441,0.579739511,-0.001527965,1.674713254,1.500069141,9.539784431,9.867136955
343,3.353381634,1,31.5860939,-10.25622845,28.16737938,-5.696696281,0.519996643,0.459999084,0.581939101,0.580967844,-0.000485629,1.916351914,1.486277342,9.798985481,9.469971657
344,2.984936237,1,31.62701988,-6.094226837,29.3010807,-4.950492382,0.5,0.479995728,0.593333364,0.554055214,-0.019639075,1.632308722,1.4319278,9.737640381,9.183304787
345,3.263852596,1,33.02212143,-8.425820351,27.97812271,-5.84660244,0.540000916,0.459999084,0.585667551,0.570465684,-0.007600933,1.718965054,1.488525748,9.882826805,9.4643116
346,3.184653044,1,32.70309067,-7.168803692,25.82190514,-7.519789219,0.540000916,0.5,0.546231985,0.564485788,0.009126902,1.712047696,1.444388628,9.838242531,9.572963715
347,2.979483128,1,33.59144211,-8.785050392,25.64904785,-7.083148956,0.539993286,0.5,0.571533144,0.606258929,0.017362893,1.800361753,1.472543716,9.541657448,9.366940498
348,3.154745817,1,31.71325874,-8.114027977,26.52927208,-8.579325676,0.540000916,0.439994812,0.579389393,0.579279602,-5.49E-05,1.703708768,1.388834715,9.5189991,9.663129807
349,3.043763161,1,32.4269371,-9.993522644,26.05698586,-6.460578918,0.5,0.459999084,0.58052963,0.585665762,0.002568066,1.836747169,1.262309313,9.569794655,9.065606117
350,2.416519403,0,32.58360291,-9.643606186,29.2032795,-7.785840988,0.5,0.459999084,0.560841203,0.588532925,0.013845861,1.657341361,1.49144125,9.42610836,9.449981689
351,2.836668491,1,33.3380661,-10.37941837,29.1123333,-6.401326656,0.519996643,0.480003357,0.53306371,0.589222074,0.028079182,1.633097291,1.498504043,9.443334579,9.440894127
352,3.028583527,1,30.21230316,-10.68865013,24.01449203,-9.01085186,0.519996643,0.520004272,0.559580505,0.576428235,0.008423865,1.812706351,1.791418433,9.751877785,9.417879105
353,3.252812862,1,32.62731934,-6.999892712,25.07246208,-8.585026741,0.520004272,0.479995728,0.571189106,0.61315155,0.020981222,1.723273396,1.445346713,9.231566429,9.622847557
354,2.975069523,1,32.45667648,-9.039960861,25.64520264,-6.824498653,0.540000916,0.520004272,0.624335229,0.557668924,-0.033333153,1.813537478,1.509043217,9.577986717,9.773970604
355,3.34628129,1,33.0594368,-5.93167305,25.58495331,-4.331520081,0.519996643,0.459999084,0.575987816,0.583022952,0.003517568,1.940483212,1.181232572,9.481571198,10.43300247
356,3.31438303,1,30.82199097,-11.77914047,27.48698235,-8.650666237,0.559997559,0.5,0.581989884,0.586505055,0.002257586,1.777667165,1.615869999,9.436650276,9.431210518
357,2.639672279,1,31.25043106,-10.11684418,27.13926506,-9.557352066,0.520004272,0.519996643,0.544127524,0.552844226,0.004358351,1.714817405,1.577973247,9.739551544,9.771028519
358,3.277233839,1,33.40876007,-9.93832016,26.29164696,-8.099087715,0.520004272,0.459999084,0.588955402,0.603816688,0.007430643,1.637897968,1.521166444,9.409955025,9.424046516
359,3.064455509,1,31.72735977,-7.274655342,26.9378109,-8.793346405,0.539993286,0.5,0.597600996,0.600812495,0.001605749,1.641942143,1.50296402,9.378403664,9.51636219
360,3.223854303,1,30.42730713,-8.907986641,28.73616409,-8.519312859,0.520004272,0.5,0.58654964,0.599911332,0.006680846,1.856642723,1.478882313,9.581298828,9.094798088
361,2.609753609,1,31.00486183,-9.391730309,27.93663406,-6.525772095,0.5,0.5,0.579035342,0.622339904,0.021652281,1.568632722,1.433320522,9.278045654,9.315511703
362,3.217956781,1,31.96556282,-8.563688278,28.50777626,-6.099808216,0.519996643,0.459999084,0.586812496,0.59187305,0.002530277,1.737601399,1.444839597,9.795376778,9.294583321
363,3.29435873,1,31.88604164,-7.979671478,26.56997871,-6.13181448,0.559997559,0.5,0.56879884,0.580049276,0.005625218,1.636173248,1.501495838,9.773031235,9.500315666
364,3.063707113,1,32.34727478,-10.58368111,28.63388443,-11.16813564,0.459999084,0.459999084,0.569972098,0.620340288,0.025184095,1.818992496,1.690901041,9.587819099,9.426679611
365,2.543216467,0,33.62386322,-8.785133362,27.73859978,-6.307069302,0.5,0.5,0.565945327,0.6051144,0.019584537,1.439283252,1.371557474,9.652796745,9.922200203
366,3.03657198,1,31.24077606,-10.77383327,27.61713219,-8.718076706,0.5,0.479995728,0.611167371,0.59748137,-0.006843001,1.59450984,1.568272233,9.508655548,9.529945374
367,2.378334284,0,32.12032318,-11.97149849,28.90874481,-7.663716316,0.480003357,0.5,0.562297106,0.581064761,0.009383827,1.509781122,1.460092783,9.648347855,9.699514389
368,3.173853636,1,34.7456665,-6.755396843,27.67391205,-6.647190094,0.480003357,0.459999084,0.59638077,0.598555923,0.001087576,1.629977584,1.40399313,9.792064667,9.607164383
369,2.387589931,0,33.31441879,-11.18969917,27.63300705,-8.013900757,0.479995728,0.479995728,0.587451935,0.547546387,-0.019952774,1.630499005,1.420143962,9.632933617,9.805915833
370,3.138117075,1,33.88738251,-7.453846931,28.32138824,-6.064208508,0.5,0.5,0.551000774,0.582645118,0.015822172,1.643941879,1.441560507,9.672132492,9.664495468
371,3.068631649,1,31.25320053,-10.63364983,27.76268959,-9.007962227,0.5,0.5,0.583478153,0.600466132,0.00849399,1.599617124,1.47644186,9.703755379,9.588760376
372,2.081853867,0,35.64425278,-6.786635399,29.1716671,-8.565485954,0.480003357,0.519996643,0.566357672,0.546434104,-0.009961784,1.537815571,1.503638744,9.338202477,10.03638363
373,3.652039051,1,33.46231842,-7.469003201,24.77721596,-8.248617172,0.519996643,0.459999084,0.5987854,0.582836211,-0.007974595,1.887706876,1.281921387,9.3038311,9.812711716
374,2.533664227,0,31.61346626,-8.798384666,28.18143272,-9.327391624,0.480003357,0.520004272,0.578790247,0.580161452,0.000685602,1.640239954,1.48848033,9.315196037,10.04391766
375,1.964277625,0,28.60477638,-11.02789879,28.55532837,-7.668185234,0.460000038,0.5,0.558110774,0.596951425,0.019420326,1.41352272,1.361195207,9.662995338,9.683639526
376,2.440041304,0,29.18489265,-11.37787533,27.50871658,-8.265920639,0.520000219,0.480000019,0.578575015,0.565905273,-0.006334871,1.485979795,1.306068659,9.433362007,9.556333542
377,1.658561468,0,28.18481827,-8.531603813,27.07377434,-8.315601349,0.519999981,0.5,0.572796345,0.590164781,0.008684218,1.272020936,1.351374507,9.737330437,9.519216537
378,1.858517528,0,28.70000076,-11.78250408,28.18319702,-9.651039124,0.480000019,0.5,0.564514458,0.586568594,0.011027068,1.48511672,1.564029098,9.442940712,9.765418053
379,2.309972048,0,28.11746025,-9.856273651,27.83483887,-9.112551689,0.5,0.480000019,0.539924204,0.615843832,0.037959814,1.494245529,1.504037857,9.23551178,9.469568253
380,2.212834597,0,28.68185616,-11.15563679,25.65433884,-8.402387619,0.5,0.460000038,0.591999531,0.5837394,-0.004130065,1.472001553,1.548053861,9.491094589,9.414897919
381,1.96923542,0,29.49007988,-8.933710098,31.57169533,-7.566867828,0.479999542,0.460000038,0.587706566,0.582173049,-0.002766758,1.245854378,1.831573367,9.4265728,9.55680275
382,2.440208673,0,28.52248955,-10.43601322,27.15577698,-8.753580093,0.539999962,0.520000458,0.591535568,0.546561301,-0.022487134,1.352473617,1.56589365,10.33244419,9.51194191
383,2.243521214,0,28.87641144,-10.22678375,29.8033123,-9.053510666,0.479999542,0.480000496,0.609265327,0.576549768,-0.01635778,1.490777731,1.443944335,9.77908802,9.558642387
384,2.473989248,0,29.07265282,-10.45343113,29.2906456,-9.80588913,0.479999542,0.520000458,0.606873512,0.579158068,-0.013857722,1.507063627,1.482934237,9.472753525,9.864584923
385,2.198571205,0,28.65825844,-10.75061703,29.58977318,-6.233192921,0.459999919,0.5,0.582198262,0.569545031,-0.006326616,1.40104568,1.428031683,9.369290352,9.774108887
386,3.32348156,1,33.92615891,-6.151919365,28.71150017,-5.973259449,0.480000019,0.460000038,0.600494623,0.520542204,-0.039976209,1.542941332,1.254621744,9.539042473,9.692173958
387,3.498852015,1,36.85752487,-6.145761013,29.39003181,-6.442055225,0.480000019,0.480000019,0.574628234,0.571979344,-0.001324445,1.811537743,1.370018721,9.447930336,10.47053528
388,2.935156822,1,32.8738327,-7.308037758,27.96597672,-7.531990528,0.5,0.479999542,0.568854749,0.58466959,0.00790742,1.560338974,1.373666644,9.718372345,9.622433662
389,2.766189814,1,32.35964203,-10.1570015,28.61739159,-7.959122181,0.480000019,0.460000038,0.544669688,0.60136205,0.028346181,1.544040203,1.485004067,9.716994286,10.18004417
390,3.55640173,1,32.52725601,-6.872516155,28.52590561,-9.135169983,0.520000458,0.5,0.56911844,0.592282534,0.011582047,1.70446682,1.352376342,9.539421082,9.544630051
391,3.536479473,1,32.54550171,-6.568244457,29.89874077,-7.451352119,0.43999958,0.480000496,0.576206028,0.558252215,-0.008976907,1.723525524,1.143600702,9.547180176,9.536142349
392,2.79489851,1,30.54405403,-10.8754282,29.68246651,-6.65362215,0.480000496,0.5,0.582470238,0.589036703,0.003283232,1.517057896,1.260632396,9.497858047,9.220025063
393,3.692831039,1,31.86264801,-8.673800468,28.18800163,-7.014612675,0.5,0.5,0.571372449,0.578291476,0.003459513,1.714042783,1.410461783,9.614169121,9.928262711
394,3.246317863,1,33.65332031,-10.14979744,29.79946709,-6.563350677,0.5,0.460000038,0.533880711,0.558770537,0.012444913,1.755268574,1.162603021,9.122635841,9.447903633
395,3.312142611,1,29.92236328,-7.985720634,29.11236763,-7.20595789,0.479999542,0.520000458,0.55088836,0.574663877,0.011887759,1.796784163,1.356298804,9.763032913,9.341873169
396,3.680636406,1,30.68874741,-8.864027977,27.71868324,-9.228384972,0.520000458,0.559999466,0.562882602,0.596914113,0.017015755,1.800696015,1.578590393,9.451142311,9.421323776
397,4.696609974,1,31.65776062,-8.106790543,27.78453827,-9.245250702,0.560001373,0.5,0.528226614,0.606307566,0.039040476,1.992713213,1.463371873,9.633753777,9.253112793
398,4.195823669,1,30.54289627,-11.76881695,27.844347,-10.02720928,0.51999855,0.539999008,0.557119131,0.58343035,0.013155609,1.982344508,1.447817922,10.16991329,9.421916962
399,3.216962337,1,29.12398529,-9.927039146,29.20041847,-6.515823841,0.51999855,0.540000916,0.629396141,0.611833692,-0.008781224,1.746393561,1.418755412,9.048640251,9.317574501
400,4.06506443,1,30.27724266,-9.101138115,28.41387177,-6.941007137,0.540000916,0.520000458,0.600676835,0.618852139,0.009087652,2.208776474,1.441176772,10.09118462,9.156926155
401,3.06868124,1,29.94524956,-10.15758991,27.13786125,-7.676531792,0.540000916,0.540000916,0.57861644,0.61450392,0.01794374,1.907651544,1.336369276,9.635744095,9.337930679
402,4.081403255,1,30.89742661,-9.631725311,27.73563957,-8.255300522,0.560001373,0.520000458,0.5653494,0.589953423,0.012302011,2.160061836,1.489273906,9.890934944,9.287877083
403,4.188642502,1,32.39172363,-5.80577755,27.42419052,-5.578599453,0.539999008,0.51999855,0.581296742,0.649803579,0.034253418,2.054709673,1.387999892,9.944568634,10.27600479
404,3.560979128,1,28.98293495,-9.163049698,27.58036804,-7.513246536,0.539999008,0.51999855,0.567447722,0.633285463,0.03291887,2.084807873,1.584071398,9.741191864,9.543352127
405,3.188585043,1,30.05036354,-9.010966301,28.08020401,-8.509806633,0.520000458,0.51999855,0.605163932,0.636403382,0.015619725,1.853987336,1.222043991,9.318927765,9.216194153
406,3.249353886,1,29.92331886,-9.851726532,28.33281898,-5.509641171,0.539999008,0.520000458,0.56266588,0.654924333,0.046129227,1.996523023,1.325608611,9.669452667,9.421472549
407,3.548248529,1,29.9991436,-9.638551712,27.16688728,-8.784706116,0.560001373,0.520000458,0.580675721,0.650054514,0.034689397,2.031479359,1.252611279,9.821165085,9.345992088
408,3.767814875,1,31.91895676,-10.33456421,27.60004807,-8.893681526,0.540000916,0.540000916,0.550617158,0.644259512,0.046821177,2.159328222,1.35182929,10.00032711,9.113676071
409,4.101889133,1,28.00780487,-6.999346733,27.80634689,-8.758060455,0.539997101,0.560001373,0.564050794,0.652118027,0.044033617,2.114973783,1.515219688,9.748841286,9.428175926
410,3.319799662,1,31.32572365,-10.63278294,28.93364525,-5.941101074,0.580001831,0.5,0.549348295,0.653807759,0.052229732,1.932119131,1.37320292,9.802314758,9.313048363
411,3.049137831,1,32.07727051,-12.19229603,29.64540482,-5.730045795,0.620002747,0.5,0.57809943,0.654063642,0.037982106,2.131383896,1.281482339,9.629995346,9.530227661
412,3.330931902,1,29.86609268,-11.60513401,29.41587257,-9.000502586,0.580001831,0.539997101,0.609880447,0.657993615,0.024056584,2.088364363,1.568120122,9.984049797,9.653871536
413,3.088137865,1,30.71354675,-11.05338383,29.62976456,-9.857928276,0.540000916,0.520000458,0.56724894,0.688508034,0.060629547,1.953170776,1.393395662,10.07548332,9.536060333
414,3.546420574,1,29.62472916,-10.26069546,28.52835655,-8.134807587,0.540000916,0.540000916,0.575578511,0.660098135,0.042259812,2.009109497,1.455972195,9.990981102,9.519293785
415,3.981993914,1,30.91740227,-8.853299141,28.21002579,-6.641981602,0.559997559,0.560001373,0.627959967,0.653788626,0.01291433,2.096468687,1.221438169,9.621333122,9.481361389
416,4.062301159,1,30.18458366,-7.155440331,28.75222206,-4.122395515,0.600002289,0.520000458,0.584178925,0.673425376,0.044623226,2.148863077,1.383118033,9.787364006,10.08895874
417,3.658369303,1,29.8220787,-11.88355255,26.64220238,-6.587552547,0.619998932,0.519996643,0.576224744,0.680491924,0.05213359,2.125840425,1.207765341,9.914791107,8.901658058
