Task,ExpTime,iStrideCt,iStrideLeg,iStrideUse,iHS1,cTO,cHS,iTO,iHS2,iA2_Target,iA2_Actual,iA2_Decr,iA2_Success,iA2_Time,iHipAng1_MinSt,iHipAng1_MaxSw,iHipAngVel1_MaxStSw,iHipPow1_H1,iHipPow1_H2,iHipPow1_H3,cHipAng1_MaxSt,cHipAng1_MinSw,iHipAng2_MinSt,iHipAng2_MaxSw,iKneeAng1_IC,iKneeAng1_MaxSw,iKneeAngVel1_MaxSw,iKneeMom1_MaxSt,iKneePow1_K2,iKneePow1_K3,iAnkAng1_iA2,iAnkleAng1_MaxSt,iAnkleAng1_MinStSw,iAnkAngVel1_iA2,iAnkleAngVel1_MinSt,iAnkMom1_iA2,iAnkleMom1_MinSt,iGRF_AP_brake,iGRF_AP_propel,iGRF_VT_F1,iGRF_VT_F2,iGRF_VT_F3,iFT_COPreldisp_cTO,iFT_COPreldisp_cHS,iFT_COPreldisp_iA2,iDLS1_Time,iDLS2_Time,iSLS_Time,iSwing_Time,iStep_Time,cStep_Time,iStep_Length,iStep_Length_LL,cStep_Length,cStep_Length_LL,StepLengthSym,iDLS1_TimeGC,iDLS2_TimeGC,iSLS_TimeGC,iSwing_TimeGC,iStep_TimeGC,cStep_TimeGC
SSWS,11.62,11,L,1,0,0.220000000000001,0.56,0.760000000000002,1.1,3.90778855482737,3.66524696350098,3.66524696350098,0,0.68,-10.0094938278198,25.9448471069336,150.145217895508,0.248302340507507,-0.285858303308487,0.533848106861115,24.3741989135742,-11.0830354690552,-4.43374824523926,4.42423057556152,11.5305318832397,68.6191787719727,342.069702148438,0.523074924945831,0.306698083877563,-1.04304885864258,7.21931457519531,15.6924362182617,-14.5954132080078,-216.979690551758,-274.429534912109,-0.912579655647278,-1.35175621509552,-1.18835879043794,1.52909696173755,9.56495369049956,7.46600977125116,9.18216113650202,42.7020740985494,80.3114031420872,86.9888416833554,0.220000000000001,0.200000000000001,0.34,0.34,0.540000000000001,0.56,0.540751814842224,0.662316348916071,0.54671573638916,0.666109685170863,-0.00548422942843935,20,18.1818181818183,30.9090909090909,30.9090909090909,49.0909090909091,50.9090909090909
SSWS,12.72,12,L,1,0,0.199999999999999,0.539999999999999,0.76,1.08,3.90778855482737,3.99681067466736,3.99681067466736,1,0.68,-8.90714931488037,25.9693126678467,158.699554443359,0.367482364177704,-0.398098200559616,0.725920796394348,25.4433689117432,-11.1219263076782,-4.65833568572998,3.36683893203735,12.3821144104004,68.8619766235352,354.390869140625,0.5814568400383,0.288551300764084,-1.19450175762177,8.83441925048828,18.5867919921875,-17.1635360717773,-238.339447021484,-306.912719726563,-0.916670501232147,-1.39674746990204,-1.26903028073878,1.42816416823784,10.0046607347548,7.3596110653919,9.504640357602,38.9582629288069,74.0853085405911,87.6325520098319,0.199999999999999,0.220000000000001,0.34,0.32,0.540000000000001,0.539999999999999,0.541003108024597,0.662624134444457,0.511666715145111,0.623406519791694,0.0278685607146511,18.5185185185185,20.3703703703704,31.4814814814815,29.6296296296297,50.0000000000001,49.9999999999999
SSWS,13.8,13,L,1,0,0.219999999999999,0.539999999999999,0.739999999999998,1.08,3.90778855482737,4.0407190322876,4.0407190322876,1,0.66,-6.39952278137207,25.2260608673096,136.799163818359,0.270312070846558,-0.387122720479965,0.599249064922333,27.1062660217285,-11.806056022644,-4.65516090393066,3.86430764198303,10.66978931427,67.8091049194336,341.799438476563,0.57710075378418,0.313669592142105,-1.13202238082886,9.57795715332031,18.0259780883789,-17.6789932250977,-220.635162353516,-307.319122314453,-0.984438300132751,-1.35393011569977,-1.29139322077926,1.37958885811214,10.1743899421145,7.55243331900124,9.2960475448238,37.7989215961467,77.7872984442199,86.521856815662,0.219999999999999,0.199999999999999,0.32,0.340000000000002,0.540000000000001,0.539999999999999,0.553267985582352,0.677646236453166,0.506417214870453,0.617010612846795,0.0442119703963775,20.3703703703703,18.5185185185185,29.6296296296297,31.4814814814816,50.0000000000001,49.9999999999999
SSWS,14.88,14,L,1,0,0.199999999999999,0.559999999999999,0.76,1.1,3.90778855482737,4.14133548736572,4.14133548736572,1,0.66,-7.39879655838013,25.2493724822998,141.755584716797,0.379559427499771,-0.308959811925888,0.591436207294464,25.5928554534912,-10.8065032958984,-4.52930641174316,3.4960823059082,10.7238464355469,69.1830291748047,340.311370849609,0.655787169933319,0.447175592184067,-1.27784597873688,11.1456069946289,18.1175765991211,-18.9416656494141,-195.914596557617,-308.962493896484,-1.10996580123901,-1.39460265636444,-1.39982873632165,1.46629590043775,10.3537210787205,7.13576145143681,9.45297830287707,39.4965349475277,78.99512856621,85.274058521674,0.199999999999999,0.200000000000001,0.359999999999999,0.34,0.540000000000001,0.559999999999999,0.535066574811935,0.65535302985505,0.552642792463303,0.673331115235439,-0.0161589282763983,18.1818181818181,18.1818181818183,32.7272727272727,30.9090909090909,49.0909090909092,50.9090909090908
SSWS,15.98,15,L,1,0,0.219999999999999,0.52,0.739999999999998,1.06,3.90778855482737,4.10616064071655,4.10616064071655,1,0.66,-6.58205699920654,25.5178356170654,143.600357055664,0.268919318914413,-0.321926683187485,0.572392344474792,24.6848068237305,-11.378044128418,-4.94713687896729,3.31006455421448,11.4837293624878,69.0065765380859,369.103271484375,0.611363887786865,0.332117199897766,-1.19823491573334,7.57028961181641,17.4898452758789,-18.8811492919922,-246.085906982422,-317.274017333984,-0.917907178401947,-1.36631035804749,-1.29831249839556,1.49784795214633,10.1844353907279,7.5028554518998,9.21346105805245,39.2359529010948,77.4377050740371,86.3743118532865,0.219999999999999,0.219999999999999,0.300000000000001,0.32,0.539999999999999,0.52,0.538581728935242,0.659658413546651,0.482300460338593,0.587627145901689,0.0551300328166982,20.754716981132,20.754716981132,28.3018867924529,30.1886792452831,50.9433962264151,49.0566037735849
SSWS,17.04,16,L,1,0,0.220000000000002,0.560000000000002,0.780000000000001,1.12,3.90778855482737,4.10604524612427,4.10604524612427,1,0.7,-8.79992485046387,25.8891487121582,153.757263183594,0.318091481924057,-0.278027594089508,0.589160144329071,26.0060997009277,-11.6991863250732,-5.25967025756836,3.3084602355957,9.05106735229492,67.702278137207,369.573577880859,0.579893290996552,0.258594155311584,-1.06415939331055,8.25067901611328,17.1053771972656,-19.8512725830078,-221.438842773438,-308.847442626953,-0.976921200752258,-1.35837209224701,-1.23850883728065,1.53743338091725,10.2565956383535,7.76831592918573,9.23593741801076,37.0081447974888,76.8375392873126,86.8899686170707,0.220000000000002,0.219999999999999,0.34,0.34,0.559999999999999,0.560000000000002,0.560368478298187,0.686342966231927,0.530543953180313,0.646406243866901,0.0273390643073462,19.6428571428573,19.642857142857,30.3571428571428,30.3571428571428,49.9999999999998,50.0000000000002
SSWS,18.16,17,L,1,0,0.199999999999999,0.539999999999999,0.780000000000001,1.1,3.90778855482737,3.8966121673584,3.8966121673584,0,0.66,-7.59749460220337,25.0732097625732,150.191284179688,0.300351589918137,-0.334895312786102,0.628365278244019,27.3675060272217,-11.467414855957,-4.96405601501465,3.85165476799011,9.12850856781006,69.2296142578125,366.813598632813,0.598025977611542,0.38317945599556,-1.02605175971985,11.8118057250977,17.4625625610352,-16.5601959228516,-179.077163696289,-295.162811279297,-1.11835241317749,-1.34505331516266,-1.32425705611394,1.41908704079242,10.3676495305579,7.35694023063742,9.30868519627206,36.0991893707708,75.3604778997778,84.5382625256235,0.199999999999999,0.240000000000002,0.34,0.32,0.560000000000002,0.539999999999999,0.554314225912094,0.678927678431287,0.523302376270294,0.637583222697743,0.0287781847263626,18.1818181818181,21.818181818182,30.9090909090909,29.0909090909091,50.909090909091,49.090909090909
SSWS,19.26,18,L,1,0,0.219999999999999,0.559999999999999,0.759999999999998,1.08,3.90778855482737,4.06577396392822,4.06577396392822,1,0.68,-8.97755336761475,25.6885375976563,146.86701965332,0.37468695640564,-0.366731584072113,0.499652773141861,25.776834487915,-10.0489950180054,-5.02869319915771,3.51910185813904,7.92386484146118,68.1441802978516,350.629150390625,0.505541205406189,0.186046198010445,-0.990800976753235,8.72695159912109,17.0020980834961,-17.0871505737305,-217.477554321289,-300.88134765625,-0.991474568843842,-1.35642600059509,-1.17970154860848,1.48053479374448,9.85649611048711,7.69018407318914,9.24067211978028,38.0583201480631,78.5439408261918,87.417971653729,0.219999999999999,0.199999999999999,0.34,0.32,0.52,0.559999999999999,0.511698544025421,0.626731713371076,0.543922513723373,0.662706467471648,-0.0305260770059596,20.3703703703703,18.5185185185185,31.4814814814815,29.6296296296297,48.1481481481482,51.8518518518518
SSWS,20.34,19,L,1,0,0.219999999999999,0.539999999999999,0.760000000000002,1.1,3.90778855482737,4.16382455825806,4.16382455825806,1,0.68,-8.55448627471924,26.1667022705078,152.258697509766,0.261819571256638,-0.30660691857338,0.625311315059662,25.4241104125977,-11.4807281494141,-4.95067691802979,3.27406740188599,13.6165914535522,68.6866607666016,349.205322265625,0.613465845584869,0.363097608089447,-1.06137943267822,8.9605712890625,17.0949554443359,-17.7735977172852,-208.919189453125,-294.8076171875,-1.0338339805603,-1.36263203620911,-1.24882298176565,1.51010702182406,10.2326102523414,7.25356531966642,9.34856924963676,36.9252492472315,73.5907717241853,86.8234425196965,0.219999999999999,0.220000000000002,0.32,0.34,0.560000000000002,0.539999999999999,0.531947880983353,0.651533233317637,0.535110622644424,0.651970200703243,-0.00296398149709609,19.9999999999999,20.0000000000002,29.0909090909091,30.9090909090909,50.909090909091,49.090909090909
SSWS,21.44,20,L,1,0,0.199999999999999,0.539999999999999,0.739999999999998,1.08,3.90778855482737,4.04452276229858,4.04452276229858,1,0.66,-8.37642288208008,24.9689693450928,152.01676940918,0.367143988609314,-0.340259492397308,0.515822112560272,24.7203731536865,-10.7960739135742,-4.89084911346436,4.41074132919312,11.5640316009521,69.1618881225586,345.351135253906,0.498401671648026,0.185367479920387,-0.928286194801331,8.90023040771484,16.764778137207,-15.7181930541992,-227.615875244141,-303.181579589844,-0.939387679100037,-1.33821022510529,-1.14261025364897,1.42395073425038,9.96096259153392,7.75015283924772,9.15218823903403,39.0244930898436,78.4387965711439,86.7940436328567,0.199999999999999,0.199999999999999,0.34,0.34,0.539999999999999,0.539999999999999,0.535291612148285,0.655628657052019,0.52406919002533,0.638517496278973,0.0105935787881985,18.5185185185185,18.5185185185185,31.4814814814815,31.4814814814815,50,50
SSWS,22.52,21,L,1,0,0.199999999999999,0.52,0.699999999999999,1.04,3.90778855482737,3.6890721321106,3.6890721321106,0,0.64,-6.72401332855225,24.004711151123,132.393981933594,0.24922151863575,-0.321394324302673,0.521771132946014,26.0763778686523,-10.6212320327759,-4.28838062286377,4.67335081100464,10.9986944198608,67.8277969360352,345.776092529297,0.601583778858185,0.389179050922394,-1.31702196598053,7.73463439941406,17.486457824707,-16.536506652832,-239.551208496094,-296.060577392578,-0.840286254882813,-1.32931637763977,-1.18211826531921,1.30469924354468,9.88500769115593,7.30103293575527,9.07663975082509,36.4046884493623,78.3147104383185,86.1142328057378,0.199999999999999,0.18,0.32,0.34,0.52,0.52,0.523100942373276,0.640697445219505,0.496246367692947,0.604618615762397,0.0263448722679061,19.2307692307692,17.3076923076923,30.7692307692308,32.6923076923077,50,50
SSWS,23.56,22,L,1,0,0.220000000000002,0.560000000000002,0.760000000000002,1.08,3.90778855482737,3.96950602531433,3.96950602531433,1,0.68,-9.0831470489502,26.3718032836914,155.215881347656,0.260016858577728,-0.320436626672745,0.663114607334137,24.7977809906006,-10.4418573379517,-4.87212657928467,3.42251825332642,9.44811248779297,68.5929489135742,368.474334716797,0.569698810577393,0.355337470769882,-1.23249661922455,9.75895690917969,17.0539169311523,-17.4874572753906,-211.577041625977,-312.899353027344,-0.997519373893738,-1.37573421001434,-1.25266755253446,1.45945613824584,9.89416256701631,7.47956891811752,9.39705157089118,38.263274132898,77.1201342565203,84.8220877292209,0.220000000000002,0.199999999999999,0.34,0.32,0.52,0.560000000000002,0.525161445140839,0.643221162445201,0.532624572515488,0.648941237096594,-0.0070554225997283,20.3703703703706,18.5185185185184,31.4814814814814,29.6296296296296,48.148148148148,51.851851851852
SSWS,24.64,23,L,1,0,0.219999999999999,0.559999999999999,0.759999999999998,1.08,3.90778855482737,4.31903457641602,4.31903457641602,1,0.68,-8.24330234527588,27.3123245239258,155.050445556641,0.328603893518448,-0.2910535633564,0.606101453304291,25.2303028106689,-9.06159687042236,-4.14039993286133,3.02627968788147,10.5487117767334,70.413932800293,359.437927246094,0.587862014770508,0.472870141267776,-1.45548725128174,7.34902954101563,17.0999984741211,-20.0364532470703,-243.849273681641,-322.702911376953,-0.940302193164825,-1.39858484268188,-1.31192785824943,1.52021707671982,9.94610027521243,6.97948978790119,9.61981403229403,37.8594080425545,76.9949676635813,86.5017458939334,0.219999999999999,0.199999999999999,0.34,0.32,0.52,0.559999999999999,0.493067681789398,0.603912511817548,0.548308968544006,0.668050853676599,-0.0530464042351269,20.3703703703703,18.5185185185185,31.4814814814815,29.6296296296297,48.1481481481482,51.8518518518518
SSWS,25.72,24,L,1,0,0.220000000000002,0.52,0.740000000000002,1.06,3.90778855482737,3.95819592475891,3.95819592475891,1,0.66,-8.78504848480225,25.9861965179443,149.767837524414,0.35932469367981,-0.252019762992859,0.570050358772278,25.2038841247559,-11.2230749130249,-4.73306941986084,3.08691906929016,13.1163702011108,68.3751907348633,348.040374755859,0.412974327802658,0.191696643829346,-1.04223239421844,5.63756561279297,15.9269027709961,-18.7002792358398,-247.286773681641,-304.254821777344,-0.854162037372589,-1.41363739967346,-1.01457109373021,1.45842254816698,9.93092166420284,7.34440594924086,9.57557253367326,42.02110488509,77.4390413666873,87.9979660758747,0.220000000000002,0.220000000000002,0.299999999999997,0.32,0.540000000000003,0.52,0.548738867044449,0.672098942534777,0.494391858577728,0.602359111598416,0.0520999018932217,20.7547169811323,20.7547169811323,28.3018867924525,30.188679245283,50.9433962264152,49.0566037735848
SSWS,26.78,25,L,1,0,0.18,0.539999999999999,0.739999999999998,1.06,3.90778855482737,4.18247318267822,4.18247318267822,1,0.66,-8.07367515563965,25.3141822814941,142.981964111328,0.295685410499573,-0.329054355621338,0.575480163097382,25.5294742584229,-10.5937089920044,-4.17564964294434,3.54874205589294,12.7479686737061,67.9306793212891,353.934173583984,0.656154930591583,0.411280810832977,-1.13414239883423,8.954345703125,17.9059143066406,-16.6723480224609,-236.209243774414,-313.597747802734,-0.910049498081207,-1.3299423456192,-1.40698876897288,1.49153420657432,10.3378542175377,7.33164504888481,9.17904854938987,36.5753756510301,76.0802658976274,84.8719785091553,0.18,0.199999999999999,0.359999999999999,0.32,0.52,0.539999999999999,0.51881143450737,0.635443628014615,0.532023400068283,0.648208778228325,-0.012572827932801,16.9811320754717,18.8679245283018,33.9622641509434,30.1886792452831,49.0566037735849,50.9433962264151
SSWS,27.84,26,L,1,0,0.199999999999999,0.539999999999999,0.739999999999998,1.1,3.90778855482737,3.75090885162354,3.75090885162354,0,0.66,-8.34336090087891,26.0242156982422,147.857391357422,0.287383258342743,-0.333731651306152,0.648589551448822,26.2882919311523,-11.1259565353394,-4.50430727005005,3.45234894752502,12.4605884552002,68.9280014038086,341.732025146484,0.587517023086548,0.362604916095734,-1.07217049598694,11.0290069580078,18.077278137207,-14.7208786010742,-199.147003173828,-294.302215576172,-0.98303347826004,-1.35720419883728,-1.19674148317711,1.43944210592919,9.81604838111402,7.37472032128133,9.25429752950029,36.1402594151685,75.5605524242202,85.5932730200199,0.199999999999999,0.199999999999999,0.34,0.360000000000003,0.560000000000002,0.539999999999999,0.566491484642029,0.693842464328344,0.530568957328796,0.646436708520404,0.0327443465637126,18.1818181818181,18.1818181818181,30.9090909090909,32.727272727273,50.909090909091,49.090909090909
SSWS,28.94,27,L,1,0,0.199999999999999,0.559999999999999,0.759999999999998,1.12,3.90778855482737,4.32129907608032,4.32129907608032,1,0.68,-9.92606258392334,23.9440937042236,157.501861572266,0.392503798007965,-0.383338868618011,0.555567800998688,24.7622146606445,-11.9945230484009,-4.53142023086548,4.05963182449341,13.3470277786255,67.9627990722656,366.788482666016,0.675182282924652,0.455975413322449,-1.11109590530396,10.2586822509766,17.5467529296875,-16.6789932250977,-203.79150390625,-297.704376220703,-1.10029351711273,-1.38135504722595,-1.40610636863843,1.63924625555152,10.2203772460528,7.24058486838861,9.47376805233379,36.1323952817691,74.1607767015054,85.0518694456307,0.199999999999999,0.199999999999999,0.359999999999999,0.359999999999999,0.559999999999999,0.559999999999999,0.546390533447266,0.669222688232095,0.552978187799454,0.673739755534046,-0.00599221555504826,17.8571428571428,17.8571428571428,32.1428571428572,32.1428571428572,50,50
SSWS,30.06,28,L,1,0,0.200000000000003,0.52,0.700000000000003,1.04,3.90778855482737,3.62358617782593,3.62358617782593,0,0.62,-7.47901296615601,25.2171783447266,148.479751586914,0.327505946159363,-0.32019579410553,0.513987481594086,25.5874710083008,-10.7306842803955,-4.22826194763184,4.03430795669556,8.48533916473389,69.6836929321289,344.903747558594,0.50470769405365,0.316004812717438,-1.22303593158722,12.5029449462891,17.510124206543,-13.5949096679688,-175.242294311523,-289.315368652344,-1.04882192611694,-1.30519795417786,-1.24269355736487,1.29564696466937,10.0170863450713,7.45541124868591,9.19018424282204,38.5138299235239,74.9433205699708,83.6894616323648,0.200000000000003,0.180000000000003,0.319999999999997,0.34,0.520000000000003,0.52,0.517358630895615,0.633664224677595,0.502409398555756,0.612127553724997,0.0146594440187555,19.2307692307695,17.3076923076926,30.7692307692304,32.6923076923076,50.0000000000002,49.9999999999998
